timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
136023,624,2288,806,1013,1408,537
136273,623,2289,817,1021,1413,538
136523,628,2294,838,1015,1409,544
136773,629,2288,816,1020,1407,532
137023,625,2288,823,1019,1411,539
137273,627,2293,813,1014,1411,543
137523,631,2278,816,1014,1410,540
137773,631,2288,821,1018,1411,537
