timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
1268023,579,2219,655,966,1414,484
1268273,574,2224,657,965,1419,482
1268523,579,2225,659,970,1413,480
1268773,576,2224,656,964,1412,483
1269023,572,2225,663,970,1413,478
1269273,576,2224,663,969,1417,490
1269523,576,2224,658,967,1418,484
1269773,575,2215,649,971,1411,477
