timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
1210023,612,2283,641,1003,1373,498
1210273,610,2288,639,1006,1376,497
1210523,611,2282,643,1008,1376,496
1210773,612,2288,643,1001,1373,498
1211023,612,2282,651,1004,1374,497
1211273,609,2288,641,1006,1373,496
1211523,604,2286,646,1005,1378,495
1211773,610,2286,626,1007,1374,496
