timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
324023,4095,2214,646,928,1363,410
324273,4095,2219,643,927,1366,415
324523,4095,2212,646,926,1365,409
324773,4095,2210,641,928,1367,411
325023,4095,2215,645,927,1369,415
325273,4095,2213,640,929,1366,405
325523,4095,2215,644,926,1362,406
325773,4095,2214,651,929,1365,406
