timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
2154023,565,2288,547,953,1317,425
2154273,575,2287,551,957,1319,421
2154523,576,2289,552,957,1327,421
2154773,569,2300,545,958,1327,417
2155023,567,2295,534,953,1323,416
2155273,570,2285,540,957,1325,415
2155523,575,2288,542,955,1324,417
2155773,575,2292,547,958,1325,420
