timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
2616023,562,2276,581,973,1333,445
2616273,565,2271,590,974,1336,448
2616523,566,2272,589,973,1340,449
2616773,563,2273,581,974,1334,448
2617023,570,2275,592,971,1340,450
2617273,567,2270,582,967,1335,449
2617523,569,2263,592,974,1338,447
2617773,572,2271,586,973,1346,448
