2064273,577,2303,551,962,1328,418
2064523,586,2320,541,961,1328,415
2064773,579,2308,548,965,1323,416
2065023,578,2301,542,963,1328,419
2065273,579,2305,550,962,1327,409
2065523,585,2308,555,963,1328,413
2065773,582,2303,551,963,1331,425
