timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
608023,565,2279,588,960,1366,433
608273,571,2265,592,961,1367,446
608523,561,2253,573,960,1371,448
608773,564,2253,589,959,1371,437
609023,555,2259,583,963,1369,438
609273,560,2256,581,958,1366,443
609523,563,2263,592,958,1375,448
609773,560,2261,597,959,1374,438
