timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
2596023,562,2275,586,969,1343,446
2596273,569,2269,592,971,1333,450
2596523,573,2278,591,969,1342,445
2596773,567,2288,589,974,1341,448
2597023,570,2275,591,975,1344,445
2597273,571,2266,585,973,1339,451
2597523,566,2267,589,974,1339,447
2597773,565,2287,592,970,1339,442
