timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
2300023,571,2291,565,959,1309,415
2300273,576,2288,544,954,1314,419
2300523,569,2289,557,962,1323,423
2300773,570,2288,555,957,1307,432
2301023,576,2289,551,957,1322,429
2301273,566,2262,545,954,1321,432
2301523,577,2287,558,957,1327,421
2301773,576,2278,560,950,1315,428
