timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
1378023,580,2366,598,988,1375,416
1378273,582,2368,599,986,1374,411
1378523,577,2368,598,990,1371,419
1378773,581,2365,594,986,1377,417
1379023,577,2368,603,988,1376,417
1379273,581,2370,592,986,1373,416
1379523,575,2362,593,994,1375,418
1379773,581,2362,594,992,1381,421
