timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
1314023,588,2370,592,996,1383,418
1314273,589,2359,592,994,1380,411
1314523,577,2368,589,993,1381,411
1314773,584,2368,591,986,1388,412
1315023,591,2373,605,994,1381,416
1315273,583,2371,597,991,1387,405
1315523,589,2371,595,993,1386,409
1315773,581,2368,592,997,1382,409
