timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
1420023,584,2362,602,988,1375,419
1420273,576,2368,600,987,1369,419
1420523,578,2371,598,983,1367,418
1420773,576,2369,596,987,1373,418
1421023,579,2363,597,982,1373,416
1421273,576,2366,593,990,1371,415
1421523,578,2361,587,991,1374,420
1421773,577,2363,599,993,1367,417
