timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
574112,243,174,612,238,100,112
574362,239,175,611,238,101,109
574612,234,176,611,234,101,111
574862,238,176,611,235,100,110
575112,237,174,611,239,101,108
575362,237,166,607,237,101,111
575612,237,175,609,237,100,109
575862,237,175,610,237,100,110
