timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
102112,208,138,608,211,68,80
102362,209,137,610,212,68,72
102612,203,137,609,209,68,80
102862,209,137,609,212,68,80
103112,210,136,604,208,65,79
103362,206,137,609,212,69,81
103612,207,137,611,212,68,79
103862,207,137,610,212,68,81
