timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
62112,211,140,624,214,69,81
62362,212,140,617,216,69,82
62612,212,141,617,216,70,81
62862,216,140,616,216,70,82
63112,212,140,618,216,70,79
63362,211,141,615,215,71,82
63612,212,140,616,217,65,82
63862,210,139,616,216,72,82
