timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
566112,238,176,600,238,101,119
566362,239,171,611,239,99,110
566612,237,177,612,238,96,106
566862,238,177,608,237,99,109
567112,238,176,612,238,98,110
567362,221,176,613,238,99,114
567612,238,171,612,235,97,111
567862,236,174,608,238,100,111
