timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
504112,242,183,618,242,102,112
504362,242,186,620,242,104,112
504612,243,184,613,242,104,112
504862,241,181,621,241,103,112
505112,242,183,620,242,102,116
505362,243,182,620,241,102,112
505612,242,183,620,241,104,112
505862,240,184,621,241,103,110
