timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
270112,230,158,623,232,92,103
270362,228,179,626,233,93,102
270612,229,159,625,233,93,103
270862,228,159,624,234,93,102
271112,230,158,622,235,93,103
271362,230,159,624,239,91,102
271612,230,158,625,232,98,103
271862,229,158,622,232,93,101
