timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
126112,207,136,610,212,68,79
126362,206,132,608,211,69,81
126612,208,137,609,214,68,79
126862,206,134,609,212,69,80
127112,207,134,608,212,72,83
127362,208,140,609,212,69,81
127612,209,141,608,212,68,80
127862,208,136,610,211,64,80
