timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
258112,235,156,622,231,89,101
258362,221,157,625,231,91,111
258612,228,155,622,231,88,101
258862,230,156,620,231,83,101
259112,226,157,625,231,90,101
259362,224,157,621,229,91,98
259612,227,154,622,231,97,98
259862,228,157,622,230,91,100
