timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
334112,229,159,622,236,92,103
334362,231,159,623,233,92,102
334612,230,158,623,233,92,99
334862,231,156,624,233,92,102
335112,226,160,621,230,92,105
335362,230,160,621,234,108,99
335612,230,159,624,234,92,103
335862,225,157,624,233,92,105
