timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
540112,235,185,615,246,102,112
540362,240,178,615,240,100,111
540612,240,177,615,239,95,110
540862,239,179,616,241,102,111
541112,240,177,615,239,99,111
541362,239,180,624,239,101,111
541612,239,174,615,240,100,111
541862,239,179,615,239,101,117
