timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
122112,209,138,612,212,69,85
122362,208,133,613,213,67,78
122612,210,138,612,212,69,80
122862,208,136,612,213,72,80
123112,210,136,612,210,68,80
123362,208,138,610,212,69,81
123612,209,140,611,212,67,80
123862,213,136,614,211,71,78
