timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
214112,231,166,627,237,103,110
214362,232,169,617,237,104,109
214612,234,165,625,234,102,110
214862,229,162,625,237,104,111
215112,229,164,624,237,100,109
215362,228,164,624,236,100,105
215612,231,164,627,235,97,109
215862,229,162,623,236,101,110
