timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
130112,208,137,613,209,66,75
130362,206,136,608,208,68,78
130612,207,137,609,212,69,80
130862,215,137,609,211,68,78
131112,208,137,609,211,72,80
131362,203,136,609,209,72,89
131612,208,132,609,211,69,80
131862,206,136,608,212,68,79
