timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
338112,232,159,619,234,92,99
338362,230,161,624,237,95,104
338612,232,157,620,233,92,104
338862,230,160,625,232,93,106
339112,232,160,624,234,90,104
339362,231,160,624,230,93,90
339612,232,160,625,234,90,104
339862,232,161,625,236,93,104
