timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
226112,230,160,619,234,99,103
226362,232,159,622,234,97,107
226612,228,159,624,235,96,106
226862,230,163,621,234,97,107
227112,231,161,619,242,95,105
227362,230,161,624,231,95,105
227612,222,160,623,233,96,105
227862,229,161,622,233,97,105
