timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
12112,1,0,1,1,0,0
12362,1,0,1,1,0,0
12612,1,0,0,3,1,1
12862,0,1,0,8,1,1
13112,2,1,0,0,0,1
13362,1,0,1,0,1,1
13612,2,0,0,3,0,1
13862,1,2,1,1,1,0
