timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
14112,0,1,1,3,1,1
14362,0,11,4,3,2,0
14612,2,0,1,2,0,1
14862,1,5,1,1,0,2
15112,0,0,2,2,1,1
15362,0,1,0,0,1,0
15612,2,0,1,0,0,1
15862,1,4,1,1,2,3
