timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
24112,1,1,0,1,1,1
24362,0,0,0,1,1,0
24612,1,0,3,0,0,2
24862,1,1,1,0,0,1
25112,0,1,1,0,1,0
25362,1,1,0,0,1,1
25612,1,1,1,1,1,0
25862,0,1,5,0,0,0
