timestamp,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5
18112,1,0,0,1,2,1
18362,1,0,1,1,1,3
18612,1,1,0,1,1,0
18862,2,0,1,13,1,3
19112,1,2,2,1,4,1
19362,1,0,1,2,1,0
19612,3,1,0,1,0,1
19862,1,3,1,1,0,1
